id,Source.Name,conduct_two_assessments,trainee_number,gender,stem_units,completion_method,quality_group_score,cognition,initial_rating_score,final_instructor_score,sea_command,land_command,command_final,thinking_ability_final,sea_performance_final,teamwork_final,stress_resilience_final,persistence_final,motivation,structures_test,sea_rowing,sea_rowing_test,fuel_regulator_test,navigation_test,gps_test,fire_extinguishing_test,marine_navigation_radar_test,professional_lecture,lecture_from_home,submarine_heating_exercise,topographic_map_exercise,raft_exercise,ps2_exercise,commander_qualities_exercise,billion_dollar_exercise,rowing,ship_interception_exercise,hole_digging,sociometric_stretchers,journey_1,journey_2,sociometric_rope,crawls,hydraulic_system_test,submarine_watch_exercise,m16_disassembly,m16_assembly,m16_final,psychologist_interview,psychologist_final,naval_officers_formula_score,number_of_trainees_in_group,commander_sociometric_position,friend_sociometric_position,commander_sociometric_ninths,friend_sociometric_ninths,commander_sociometric_percentile,cubes_in_darkness,pull_up_exercise,acid_stream_exercise,rowing_competition,material_evacuation_exercise,machinery_component_understanding,machinery_mechanical_system_analysis,machinery_drawing_analysis,machinery_understanding_physical_forces,machinery_final_suitability_score,machinery_recommendation,electronics_simulator_score,electronics_electrical_circuit_test,electronics_interview,electronics_final_suitability_score,electronics_recommendation
758,12.2.23.XLSX,,70,unknown,3,completed,56,90,22,3,5,0,5,3,0,5,5,4,4,100,60,80,67,35,80,0,0,3,6,1,2,4,3,3,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,42,13,12,13,3,4,15.4,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0
759,12.2.23.XLSX,,80,unknown,2,completed,54,80,24,4,4,4,4,3,5,5,5,5,5,0,0,0,65,0,0,78,46,4,0,0,0,0,2,0,3,4,0,0,0,0,0,0,0,0,0,0,0,0,5,4,0,7,1,6,7,4,92.9,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0
760,12.2.23.XLSX,,60,unknown,3,completed,54,70,25,0,2,3,2,5,4,0,0,0,0,0,0,0,100,0,0,100,74,4,3,0,0,6,1,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,2,2,0,15,13,14,4,4,20.0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0
761,12.2.23.XLSX,,98,unknown,3,completed,55,70,32,5,0,4,5,5,0,6,6,4,8,80,80,60,45,25,30,68,46,7,0,2,5,2,6,5,4,0,0,5,4,5,5,6,0,0,0,0,0,0,0,0,0,11,4,10,6,4,68.2,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0
762,12.2.23.XLSX,,35,unknown,3,not_completed,56,90,32,3,4,2,3,3,5,5,4,4,5,0,0,0,60,54,60,70,0,5,0,3,0,0,2,0,0,3,0,5,5,5,5,0,0,0,0,0,0,0,0,0,46,14,13,13,3,4,14.3,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0
763,12.2.23.XLSX,,14,unknown,2,not_completed,56,90,31,7,7,5,6,7,0,7,7,7,7,80,40,100,78,54,80,0,50,7,7,3,0,5,6,5,0,0,0,0,5,6,7,5,0,0,0,0,0,0,0,0,78,13,1,4,8,6,100.0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0
764,12.2.23.XLSX,,99,unknown,2,completed,54,70,31,6,0,6,6,6,0,5,6,5,5,100,60,60,71,24,50,16,29,8,0,5,5,6,5,5,6,0,0,7,6,5,6,5,0,0,0,0,0,0,2,0,0,11,7,4,5,6,45.5,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0
765,12.2.23.XLSX,,309,unknown,0,not_completed,56,90,26,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0
766,12.2.23.XLSX,,61,unknown,3,not_completed,53,60,26,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,86,30,2,3,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0
767,12.2.23.XLSX,,151,unknown,3,completed,54,70,29,5,4,5,4,3,3,7,5,6,5,80,80,20,45,12,80,0,0,0,8,2,2,2,2,2,2,5,0,4,9,6,6,4,0,0,0,0,0,0,0,0,0,13,8,2,5,7,46.2,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0
768,12.2.23.XLSX,,82,unknown,2,not_completed,53,60,26,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0
769,12.2.23.XLSX,,88,unknown,0,not_completed,55,80,25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0
770,12.2.23.XLSX,,123,unknown,3,completed,55,80,31,4,4,4,4,6,4,5,3,3,3,60,20,40,53,16,30,0,0,1,6,5,5,4,3,4,4,2,5,6,1,5,6,4,1,0,0,0,0,0,0,0,50,14,7,7,5,6,60.7,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0
771,12.2.23.XLSX,,62,unknown,2,completed,55,80,30,0,2,2,2,2,1,0,0,0,0,0,0,0,83,0,0,64,30,3,3,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,15,14,12,4,4,13.3,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0
772,12.2.23.XLSX,,36,unknown,2,not_completed,55,60,37,3,4,2,3,2,5,5,4,4,3,0,0,0,80,12,80,90,0,6,0,2,0,0,2,0,0,3,0,7,6,5,5,0,0,0,0,0,0,0,0,0,52,14,11,10,4,5,28.6,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0
773,12.2.23.XLSX,,56,unknown,2,completed,55,80,27,3,5,2,3,4,2,3,4,3,5,80,80,60,76,0,20,0,24,2,0,4,2,2,3,5,0,0,0,4,3,5,4,5,0,0,0,0,0,0,0,0,45,12,8,10,5,4,41.7,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0
774,12.2.23.XLSX,,184,unknown,2,completed,54,80,26,7,6,8,8,6,7,7,7,5,6,60,60,40,80,0,40,0,82,8,8,3,4,8,5,8,5,6,0,5,3,5,6,5,0,0,0,0,0,0,0,0,66,9,4,6,5,5,66.7,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0
775,12.2.23.XLSX,,63,unknown,2,completed,56,90,32,0,4,5,5,5,5,0,0,0,0,0,0,0,100,0,0,98,60,5,7,0,0,3,3,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,15,6,13,5,4,66.7,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0
776,12.2.23.XLSX,,67,unknown,3,completed,55,80,27,9,7,7,7,7,7,9,8,8,8,8,10,8,5,4,4,0,0,4,7,3,5,4,7,5,6,8,0,7,9,5,5,5,0,0,0,0,0,0,0,0,74,13,2,6,7,5,92.3,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0
777,12.2.23.XLSX,,124,unknown,3,completed,54,80,25,2,2,1,1,3,2,1,2,4,3,0,0,0,66,0,0,90,34,0,0,0,0,0,4,0,3,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,7,7,7,1,1,14.3,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0
778,12.2.23.XLSX,,145,unknown,2,not_completed,53,50,34,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0
779,12.2.23.XLSX,,114,unknown,2,completed,54,70,25,4,2,3,2,7,2,2,3,3,4,0,0,0,87,0,0,74,76,5,0,4,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,4,6,4,4,56.3,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0
780,12.2.23.XLSX,,36,unknown,2,completed,0,0,0,4,2,2,5,4,4,5,3,4,5,0,0,0,90,0,80,88,62,4,0,5,0,0,4,5,5,0,0,3,5,5,4,0,0,0,0,0,0,0,0,4,52,13,4,6,6,5,76.9,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0
781,12.2.23.XLSX,,42,unknown,3,not_completed,56,80,39,4,4,4,4,5,5,4,3,4,3,0,0,0,70,0,0,90,22,3,8,5,0,5,4,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,61,13,1,3,7,6,100.0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0
782,12.2.23.XLSX,,143,unknown,3,completed,56,90,0,6,5,6,6,7,5,5,6,6,6,0,0,0,90,0,0,100,90,6,0,7,0,0,6,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,8,6,5,4,5,37.5,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0
783,12.2.23.XLSX,,82,unknown,2,completed,54,60,31,6,8,4,6,7,5,7,4,7,7,100,80,40,69,68,40,0,0,7,9,4,5,6,3,8,6,5,0,5,7,5,5,4,0,0,0,0,0,0,0,0,78,15,1,1,8,8,100.0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0
784,12.2.23.XLSX,,115,unknown,2,completed,56,80,32,5,4,3,4,6,5,5,4,5,8,10,4,0,72,0,80,0,50,6,6,4,2,5,5,4,5,0,0,4,6,5,5,5,0,0,0,0,0,0,0,0,48,11,9,7,4,5,27.3,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0
785,12.2.23.XLSX,,102,unknown,2,completed,55,80,26,5,5,5,5,5,6,6,4,6,5,0,0,0,75,60,0,88,0,4,0,6,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16,12,16,5,4,28.1,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0
786,12.2.23.XLSX,,39,unknown,2,completed,56,90,30,2,3,1,1,4,4,2,1,2,7,80,40,40,67,0,86,0,70,2,0,6,1,4,3,5,0,0,0,3,2,5,1,2,0,0,0,0,0,0,0,0,39,13,9,4,4,6,38.5,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0
787,12.2.23.XLSX,,71,unknown,0,not_completed,56,90,26,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0
788,12.2.23.XLSX,,36,unknown,3,completed,56,90,38,4,4,4,4,5,5,4,3,4,3,0,0,0,70,0,0,90,22,3,8,5,0,5,4,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,61,13,1,3,7,6,100.0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0
789,12.2.23.XLSX,,78,unknown,0,not_completed,56,80,33,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0
790,12.2.23.XLSX,,100,unknown,2,not_completed,54,70,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0
791,12.2.23.XLSX,,103,unknown,2,completed,55,80,27,3,4,3,4,6,4,4,3,3,4,0,0,0,88,80,0,90,0,5,0,4,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16,13,10,5,5,28.1,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0
792,12.2.23.XLSX,,165,unknown,3,completed,54,70,28,6,4,4,5,7,5,8,7,8,6,100,0,60,90,40,40,0,0,8,7,6,6,5,0,3,5,4,0,8,8,5,5,4,0,0,0,0,0,0,0,4,70,15,2,2,7,6,93.3,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0
793,12.2.23.XLSX,,37,unknown,2,not_completed,0,0,0,3,6,2,3,4,5,5,5,5,3,0,0,0,60,24,60,100,0,6,0,4,0,0,3,0,0,5,0,4,5,5,5,0,0,0,0,0,0,0,0,0,59,14,7,3,5,6,57.1,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0
794,12.2.23.XLSX,,174,unknown,2,completed,56,70,34,4,2,2,2,5,2,3,6,6,3,0,80,60,69,22,60,0,0,3,0,3,3,3,5,4,4,3,5,6,8,6,6,3,6,0,0,0,0,0,0,0,45,10,5,5,5,5,60.0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0
795,12.2.23.XLSX,,36,unknown,2,completed,56,70,34,7,6,7,7,7,7,7,7,7,8,100,60,60,60,55,60,80,60,8,7,4,7,6,6,4,5,6,0,4,6,6,5,6,0,0,0,0,0,0,0,0,72,15,4,4,7,6,80.0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0
796,12.2.23.XLSX,,211,unknown,3,completed,56,90,27,2,3,3,3,3,2,3,4,4,1,0,40,20,70,45,60,0,0,5,0,0,0,2,2,0,0,2,4,0,3,5,0,3,0,0,0,0,0,0,0,0,53,14,2,4,7,6,92.9,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0
797,12.2.23.XLSX,,116,unknown,2,not_completed,54,80,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0
798,12.2.23.XLSX,,81,unknown,2,completed,56,90,26,2,2,2,2,2,2,2,2,2,3,0,0,0,55,0,0,88,52,4,0,0,0,0,2,0,3,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,6,7,3,3,28.6,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0
799,12.2.23.XLSX,,38,unknown,2,not_completed,56,90,32,3,2,2,2,4,5,5,5,5,1,0,0,0,90,42,30,100,0,5,0,6,0,0,3,0,0,5,0,5,5,5,5,0,0,0,0,0,0,0,0,0,51,14,6,12,5,4,64.3,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0
800,12.2.23.XLSX,,248,unknown,0,not_completed,56,70,34,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0
801,12.2.23.XLSX,,193,unknown,2,completed,56,80,33,5,3,7,5,8,6,6,5,6,4,0,80,80,70,40,50,0,0,6,6,0,5,7,7,5,5,5,6,6,5,5,6,5,6,0,7,0,0,5,0,0,58,12,5,3,5,6,66.7,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0
802,12.2.23.XLSX,,39,unknown,2,not_completed,54,80,25,4,3,3,3,5,5,5,5,5,5,0,0,0,88,22,80,100,0,5,0,3,0,0,6,0,0,5,0,6,6,5,5,0,0,0,0,0,0,0,0,0,58,14,1,1,7,7,100.0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0
803,12.2.23.XLSX,,95,unknown,3,completed,55,70,30,2,0,2,2,3,0,5,2,5,5,100,80,20,62,36,30,62,20,2,5,4,4,4,2,3,2,0,0,3,9,5,5,5,0,0,0,0,0,0,0,0,0,11,9,8,3,4,27.3,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0
804,12.2.23.XLSX,,40,unknown,2,not_completed,54,70,26,3,7,3,3,4,6,5,5,5,7,0,0,0,92,68,70,98,0,5,0,3,0,0,5,0,0,5,0,3,6,5,5,0,0,0,0,0,0,0,0,0,57,14,8,9,5,5,50.0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0
805,12.2.23.XLSX,,111,unknown,2,completed,56,90,28,3,5,2,4,4,5,5,4,3,1,80,40,80,90,44,60,0,0,6,6,2,7,2,2,5,6,2,0,2,4,5,4,6,0,0,0,0,0,0,0,0,53,9,6,6,4,4,44.4,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0
806,12.2.23.XLSX,,104,unknown,2,completed,54,70,0,5,5,4,5,6,6,6,4,5,5,0,0,0,60,70,0,100,0,5,0,5,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16,10,9,5,5,43.8,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0
807,12.2.23.XLSX,,143,unknown,3,completed,56,70,33,3,3,3,3,3,5,6,5,5,6,100,60,40,57,34,20,0,0,0,6,3,5,4,3,3,2,5,0,4,4,6,6,3,0,0,0,0,0,0,0,0,0,13,12,12,3,4,15.4,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0
808,12.2.23.XLSX,,41,unknown,2,not_completed,54,70,25,2,2,2,2,3,1,3,3,5,3,0,0,0,60,40,70,98,0,5,0,6,0,0,3,0,0,3,0,4,5,5,5,0,0,0,0,0,0,0,0,0,33,14,14,4,3,6,7.1,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0
809,12.2.23.XLSX,,61,unknown,2,not_completed,54,60,32,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0
810,12.2.23.XLSX,,161,unknown,3,completed,55,70,30,2,3,5,2,2,2,3,2,2,2,100,60,0,69,61,60,0,0,6,0,0,3,2,1,2,1,4,4,0,5,4,5,0,3,0,0,0,0,0,0,0,41,13,11,12,3,3,23.1,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0
811,12.2.23.XLSX,,70,unknown,3,not_completed,54,60,31,0,5,4,0,0,0,0,0,0,0,100,80,60,0,0,0,0,0,0,0,3,6,4,0,3,2,6,0,6,0,3,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0
812,12.2.23.XLSX,,33,unknown,2,completed,0,0,0,7,8,8,8,6,7,7,7,8,8,100,20,40,70,28,70,0,0,7,7,6,5,7,7,6,6,5,0,4,7,7,7,7,0,0,0,0,0,0,0,0,76,15,2,9,7,5,93.3,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0
813,12.2.23.XLSX,,54,unknown,2,not_completed,56,80,34,5,5,5,5,4,6,6,6,6,4,0,0,0,50,22,90,56,0,7,0,6,0,0,4,5,0,0,0,3,0,5,5,0,0,0,0,0,0,0,0,0,70,15,1,2,8,7,100.0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0
814,12.2.23.XLSX,,59,unknown,3,completed,55,90,24,3,2,2,2,3,5,4,3,3,7,60,60,40,50,40,30,0,0,6,3,4,4,4,1,2,2,5,0,7,3,7,6,3,0,0,0,0,0,0,0,0,37,13,12,12,3,4,15.4,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0
815,12.2.23.XLSX,,35,unknown,2,completed,53,60,26,3,4,3,3,5,5,6,3,5,5,100,40,60,40,40,20,0,0,4,7,6,5,6,3,5,8,5,0,6,5,7,5,5,0,0,0,0,0,0,0,0,52,11,6,4,5,6,54.5,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0
816,12.2.23.XLSX,,105,unknown,2,completed,55,80,26,4,3,3,3,3,3,3,4,3,8,0,0,0,84,0,0,96,53,5,3,0,0,0,2,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,16,9,7,5,6,50.0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0
817,12.2.23.XLSX,,41,unknown,3,completed,56,90,25,3,3,3,3,3,2,3,4,3,5,0,0,0,67,0,0,68,30,4,4,4,0,2,1,0,3,4,0,0,0,0,0,0,0,0,0,0,0,0,0,2,46,12,5,7,5,5,66.7,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0
818,12.2.23.XLSX,,34,unknown,2,completed,0,0,0,6,5,6,5,5,5,6,6,6,6,0,0,0,68,0,60,98,58,8,0,0,0,0,6,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,65,12,4,5,5,5,75.0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0
819,12.2.23.XLSX,,15,unknown,2,completed,55,70,31,4,5,6,5,4,0,5,4,4,5,80,100,20,55,26,20,0,10,5,6,5,0,4,3,5,0,0,0,0,3,6,5,5,0,0,0,0,0,0,0,0,57,13,5,2,6,7,69.2,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0
820,12.2.23.XLSX,,55,unknown,2,not_completed,55,70,34,5,5,4,5,4,4,5,6,6,4,0,0,0,40,34,80,30,0,4,0,4,0,0,3,5,0,0,0,6,0,5,5,0,0,0,0,0,0,0,0,0,49,15,13,12,3,4,20.0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0
821,12.2.23.XLSX,,238,unknown,3,completed,56,90,30,3,3,2,2,3,3,1,2,1,1,0,60,20,60,50,40,0,0,5,4,0,0,3,3,3,0,4,2,0,8,5,0,0,0,0,0,0,0,0,0,0,32,15,15,13,2,4,6.7,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0
822,12.2.23.XLSX,,101,unknown,3,completed,56,80,0,6,0,6,6,4,0,7,7,6,9,100,40,20,55,30,20,26,30,7,0,4,5,6,3,6,6,0,0,7,5,6,5,6,0,0,0,0,0,0,4,3,0,11,2,3,7,6,95.5,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0
823,12.2.23.XLSX,,82,unknown,2,completed,54,70,26,5,4,6,5,5,4,4,5,5,8,0,0,0,75,0,0,76,76,3,0,0,0,0,4,0,5,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,4,1,4,6,57.1,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0
824,12.2.23.XLSX,,70,unknown,0,not_completed,56,70,39,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0
825,12.2.23.XLSX,,31,unknown,2,completed,55,80,25,7,5,7,7,8,5,7,7,8,5,0,0,0,80,0,0,100,80,7,5,0,5,0,4,0,0,6,0,0,0,0,5,0,0,0,0,0,0,0,2,2,0,7,2,1,6,7,85.7,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0
826,12.2.23.XLSX,,92,unknown,2,completed,55,70,33,6,6,5,6,5,6,6,5,6,7,80,80,40,45,43,60,0,0,4,0,7,7,6,7,7,6,5,0,5,3,3,4,6,0,0,0,0,0,0,0,0,69,15,1,4,8,7,100.0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0
827,12.2.23.XLSX,,110,unknown,2,completed,54,60,35,6,4,4,4,3,6,6,5,7,7,100,80,80,50,22,10,0,0,5,5,1,6,5,3,5,2,6,0,6,9,8,8,7,0,0,0,0,0,0,0,0,66,9,1,1,9,8,100.0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0
828,12.2.23.XLSX,,116,unknown,3,completed,55,90,31,3,5,3,3,3,3,4,2,2,5,80,60,60,55,0,30,48,34,5,0,6,5,6,1,5,0,0,0,5,7,6,6,5,0,0,0,0,0,0,0,0,43,13,10,10,4,5,30.8,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0
829,12.2.23.XLSX,,111,unknown,2,completed,56,80,33,8,7,8,8,8,7,7,9,9,5,100,60,20,77,21,70,0,0,6,5,5,5,5,8,5,5,5,7,6,7,7,6,7,8,0,0,0,0,0,0,0,73,14,3,5,8,6,85.7,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0
830,12.2.23.XLSX,,211,unknown,0,not_completed,56,70,40,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0
831,12.2.23.XLSX,,100,unknown,2,not_completed,54,60,33,6,2,4,4,5,3,4,4,4,7,0,0,0,90,0,0,63,59,1,0,5,6,0,6,0,0,3,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,7,1,2,7,6,100.0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0
832,12.2.23.XLSX,,144,unknown,2,completed,55,70,28,7,7,6,7,6,7,7,6,7,8,0,0,0,88,0,0,90,64,5,0,6,0,0,6,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,8,3,7,5,3,75.0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0
833,12.2.23.XLSX,,98,unknown,2,completed,56,90,26,2,2,2,2,2,2,3,2,3,3,80,60,40,90,59,60,0,0,4,2,4,4,2,3,2,2,2,0,4,4,4,4,4,0,0,0,0,0,0,0,0,42,15,7,7,5,6,60.0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0
834,12.2.23.XLSX,,62,unknown,2,completed,56,90,29,6,4,6,5,6,5,5,6,6,6,100,100,60,60,40,50,0,0,6,5,6,6,5,6,5,4,6,0,5,6,7,6,6,0,0,0,0,0,0,0,0,58,13,4,6,6,6,76.9,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0
835,12.2.23.XLSX,,72,unknown,0,not_completed,55,80,27,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0
836,12.2.23.XLSX,,47,unknown,2,completed,56,80,33,2,3,3,3,2,4,2,3,2,4,0,0,0,45,0,0,75,46,1,2,3,0,3,2,0,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,3,38,12,7,5,5,5,41.7,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0
837,12.2.23.XLSX,,27,unknown,2,completed,56,90,30,7,6,7,6,7,5,5,6,6,8,100,40,60,77,4,60,0,0,6,8,7,4,5,5,5,5,5,0,3,7,7,7,6,0,0,0,0,0,0,0,0,56,15,10,14,4,4,40.0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0
838,12.2.23.XLSX,,95,unknown,2,completed,56,90,27,2,4,2,1,4,4,1,2,6,8,80,60,60,55,60,40,0,0,2,0,3,5,3,4,3,4,5,0,5,6,5,5,5,0,0,0,0,0,0,0,0,30,12,12,5,2,6,8.3,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0
